station_id,station_name,station_number,full_station_name,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,anl_data_type,parameter,fdr_result,fdr_text_result,fdr_date_result,fdr_reporting_limit,uns_name,mth_name,fdr_footnote
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923082,1962-03-05 11:45:00,,Feet,,DissolvedOxygen,8.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923082,1962-03-05 11:45:00,,Feet,,WaterTemperature,56.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923083,1962-04-03 17:30:00,,Feet,,DissolvedOxygen,12.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923083,1962-04-03 17:30:00,,Feet,,WaterTemperature,56.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923084,1962-05-01 10:00:00,,Feet,,DissolvedOxygen,10.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923084,1962-05-01 10:00:00,,Feet,,WaterTemperature,64.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923085,1962-06-06 15:30:00,,Feet,,DissolvedOxygen,12.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923085,1962-06-06 15:30:00,,Feet,,WaterTemperature,70.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923086,1962-07-10 08:30:00,,Feet,,DissolvedOxygen,8.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923086,1962-07-10 08:30:00,,Feet,,WaterTemperature,72.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923087,1962-08-06 13:50:00,,Feet,,DissolvedOxygen,8.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923087,1962-08-06 13:50:00,,Feet,,WaterTemperature,74.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923088,1962-09-10 15:00:00,,Feet,,DissolvedOxygen,8.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923088,1962-09-10 15:00:00,,Feet,,WaterTemperature,78.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923089,1962-10-01 15:05:00,,Feet,,DissolvedOxygen,8.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923089,1962-10-01 15:05:00,,Feet,,WaterTemperature,74.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923090,1962-11-14 08:50:00,,Feet,,DissolvedOxygen,8.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923090,1962-11-14 08:50:00,,Feet,,WaterTemperature,64.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923091,1962-12-05 09:30:00,,Feet,,DissolvedOxygen,7.60000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923091,1962-12-05 09:30:00,,Feet,,WaterTemperature,60.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923092,1963-01-15 10:50:00,,Feet,,DissolvedOxygen,7.20000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923092,1963-01-15 10:50:00,,Feet,,WaterTemperature,54.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923093,1963-02-05 10:30:00,,Feet,,DissolvedOxygen,12.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923093,1963-02-05 10:30:00,,Feet,,WaterTemperature,60.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923094,1963-03-05 11:40:00,,Feet,,DissolvedOxygen,8.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923094,1963-03-05 11:40:00,,Feet,,WaterTemperature,57.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923095,1963-04-02 11:05:00,,Feet,,DissolvedOxygen,8.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923095,1963-04-02 11:05:00,,Feet,,WaterTemperature,58.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923096,1963-05-06 14:30:00,,Feet,,DissolvedOxygen,8.20000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923096,1963-05-06 14:30:00,,Feet,,WaterTemperature,65.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923097,1963-06-04 11:00:00,,Feet,,DissolvedOxygen,10.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923097,1963-06-04 11:00:00,,Feet,,WaterTemperature,69.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923098,1963-07-01 16:40:00,,Feet,,DissolvedOxygen,10.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923098,1963-07-01 16:40:00,,Feet,,WaterTemperature,68.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923099,1963-08-01 19:15:00,,Feet,,DissolvedOxygen,10.20000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923099,1963-08-01 19:15:00,,Feet,,WaterTemperature,70.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923100,1963-09-04 08:30:00,,Feet,,DissolvedOxygen,10.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923100,1963-09-04 08:30:00,,Feet,,WaterTemperature,74.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923101,1963-10-02 07:00:00,,Feet,,DissolvedOxygen,94.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923101,1963-10-02 07:00:00,,Feet,,WaterTemperature,76.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923102,1963-11-14 14:10:00,,Feet,,DissolvedOxygen,8.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923102,1963-11-14 14:10:00,,Feet,,WaterTemperature,65.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923103,1963-12-03 08:30:00,,Feet,,DissolvedOxygen,8.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923103,1963-12-03 08:30:00,,Feet,,WaterTemperature,58.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923104,1964-01-03 10:00:00,,Feet,,DissolvedOxygen,7.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923104,1964-01-03 10:00:00,,Feet,,WaterTemperature,56.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923105,1964-02-04 15:05:00,,Feet,,DissolvedOxygen,11.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923105,1964-02-04 15:05:00,,Feet,,WaterTemperature,54.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923106,1964-03-03 11:15:00,,Feet,,DissolvedOxygen,9.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923106,1964-03-03 11:15:00,,Feet,,WaterTemperature,53.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923107,1964-04-02 11:10:00,,Feet,,DissolvedOxygen,10.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923107,1964-04-02 11:10:00,,Feet,,WaterTemperature,54.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923108,1964-05-04 15:50:00,,Feet,,DissolvedOxygen,8.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923108,1964-05-04 15:50:00,,Feet,,WaterTemperature,58.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923109,1964-06-02 10:20:00,,Feet,,DissolvedOxygen,8.60000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923109,1964-06-02 10:20:00,,Feet,,WaterTemperature,65.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923110,1964-07-01 17:15:00,,Feet,,DissolvedOxygen,9.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923110,1964-07-01 17:15:00,,Feet,,WaterTemperature,72.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923111,1964-08-04 11:00:00,,Feet,,DissolvedOxygen,9.60000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923111,1964-08-04 11:00:00,,Feet,,WaterTemperature,74.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923112,1964-09-01 11:15:00,,Feet,,DissolvedOxygen,10.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923112,1964-09-01 11:15:00,,Feet,,WaterTemperature,73.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923113,1964-10-01 00:00:00,,Feet,,DissolvedOxygen,8.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923113,1964-10-01 00:00:00,,Feet,,WaterTemperature,69.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923114,1964-11-02 00:00:00,,Feet,,DissolvedOxygen,8.20000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923114,1964-11-02 00:00:00,,Feet,,WaterTemperature,66.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923115,1964-11-30 00:00:00,,Feet,,DissolvedOxygen,7.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923115,1964-11-30 00:00:00,,Feet,,WaterTemperature,59.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923116,1965-01-06 00:00:00,,Feet,,DissolvedOxygen,7.60000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923116,1965-01-06 00:00:00,,Feet,,WaterTemperature,55.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923117,1965-02-02 00:00:00,,Feet,,DissolvedOxygen,10.60000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923117,1965-02-02 00:00:00,,Feet,,WaterTemperature,56.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923118,1965-03-01 00:00:00,,Feet,,DissolvedOxygen,10.80000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923118,1965-03-01 00:00:00,,Feet,,WaterTemperature,54.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923119,1965-04-05 00:00:00,,Feet,,DissolvedOxygen,10.20000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923119,1965-04-05 00:00:00,,Feet,,WaterTemperature,58.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923120,1965-05-03 00:00:00,,Feet,,DissolvedOxygen,9.90000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923120,1965-05-03 00:00:00,,Feet,,WaterTemperature,64.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923121,1965-06-01 00:00:00,,Feet,,DissolvedOxygen,9.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923121,1965-06-01 00:00:00,,Feet,,WaterTemperature,67.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923122,1965-07-05 00:00:00,,Feet,,DissolvedOxygen,8.40000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923122,1965-07-05 00:00:00,,Feet,,WaterTemperature,70.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923123,1965-08-02 00:00:00,,Feet,,DissolvedOxygen,8.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923123,1965-08-02 00:00:00,,Feet,,WaterTemperature,73.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923124,1965-09-01 00:00:00,,Feet,,DissolvedOxygen,10.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923124,1965-09-01 00:00:00,,Feet,,WaterTemperature,73.00000000,,,0.10000000,°F,EPA 170.1 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923125,1965-10-04 10:30:00,,Feet,,DissolvedOxygen,9.00000000,*See Units Note,,0.20000000,mg/L,EPA 360.2 (Field),
3747,CACHUMA RES NR SANTA,D8156500,CACHUMA RES NR SANTA YNEZ        ,Surface Water,34.58800000,-119.97650000,"Public, Review Status Unknown",Santa Barbara,WDIS_0923125,1965-10-04 10:30:00,,Feet,,WaterTemperature,68.00000000,,,0.10000000,°F,EPA 170.1 (Field),
